id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,text
42427,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Aurelia Women Green Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42427.jpg,Ethnic | Aurelia Women Green Kurta
29916,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12676JSU-02,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29916.jpg,Casual | Police Men Black Dial Chronograph Watch PL12676JSU-02
55490,Women,Personal Care,Lips,Lip Gloss,Rose,Spring,2017,Casual,Revlon Rose Gold Colorburst Lip Gloss 026,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55490.jpg,Casual | Revlon Rose Gold Colorburst Lip Gloss 026
12357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Reid & Taylor Men Check Blue Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12357.jpg,Formal | Reid & Taylor Men Check Blue Shirts
26162,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26162.jpg,Formal | John Miller Men Black Trousers
47155,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Peter England Men Brown Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47155.jpg,Casual | Peter England Men Brown Wallet
6272,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Contrast Rib Grey T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6272.jpg,Casual | UCB Men's Contrast Rib Grey T-shirt
48921,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48921.jpg,Casual | Lucera Women Silver Ring
17625,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Men Solid Black Track Pant,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17625.jpg,Sports | ADIDAS Men Solid Black Track Pant
51030,Women,Apparel,Innerwear,Bra,Purple,Summer,2017,Casual,Enamor Mulberry Purple Coloured Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51030.jpg,Casual | Enamor Mulberry Purple Coloured Bra
35575,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013,Casual,Gliders Men Green Esquire Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/35575.jpg,Casual | Gliders Men Green Esquire Flip Flops
46087,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2012,Casual,ADIDAS Women Silver Magique Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46087.jpg,Casual | ADIDAS Women Silver Magique Shoes
45602,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/45602.jpg,Formal | Arrow Men Brown Formal Shoes
4525,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's YugoRun White Red Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4525.jpg,Sports | Puma Men's YugoRun White Red Shoe
21347,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Pal Zileri Men Casual Black Frame Sunglasses,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21347.jpg,Casual | Pal Zileri Men Casual Black Frame Sunglasses
15172,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Arrow Sport Men Striped Brown T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15172.jpg,Casual | Arrow Sport Men Striped Brown T-shirt
53767,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53767.jpg,Casual | Puma Men White and Blue T-shirt
20295,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Flying Machine Men Printed Blue Tshirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20295.jpg,Casual | Flying Machine Men Printed Blue Tshirt
37222,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,United Colors of Benetton Boys Check Navy Blue Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/37222.jpg,Casual | United Colors of Benetton Boys Check Navy Blue Shirt
56215,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56215.jpg,Casual | Estelle Women Gold Earrings
10400,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Puma Women Flux Shadow  266 Black Watches,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10400.jpg,Casual | Puma Women Flux Shadow  266 Black Watches
21175,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Lowell White Sports Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21175.jpg,Sports | ADIDAS Men Lowell White Sports Shoe
15340,Women,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,Nike Women Solid Black Shorts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/15340.jpg,Sports | Nike Women Solid Black Shorts
52487,Women,Apparel,Innerwear,Camisoles,Pink,Winter,2015,Casual,Red Rose Pink Camisole,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52487.jpg,Casual | Red Rose Pink Camisole
4717,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4717.jpg,Casual | Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear
53555,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/53555.jpg,Casual | Probase Multicoloured Printed Boxers
38864,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Latin Quarters Women Purple & White Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/38864.jpg,Casual | Latin Quarters Women Purple & White Top
21949,Women,Accessories,Bags,Handbags,Purple,Winter,2015,Casual,Murcia Women Casual Purple Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21949.jpg,Casual | Murcia Women Casual Purple Handbag
32562,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012,Casual,ONLY Women Olive Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32562.jpg,Casual | ONLY Women Olive Trousers
59853,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Olay Women Natural White Rich All in One Fairness Night Cream,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59853.jpg,Casual | Olay Women Natural White Rich All in One Fairness Night Cream
56027,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Brazil Nut Lipstick 024,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56027.jpg,Casual | Colorbar Soft Touch Brazil Nut Lipstick 024
10632,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Carlton London Men Brown Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10632.jpg,Casual | Carlton London Men Brown Shoes
24407,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Vishudh Women Pink Printed Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24407.jpg,Ethnic | Vishudh Women Pink Printed Kurta
58981,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Colour Me Women Sky Blue Deo,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58981.jpg,Casual | Colour Me Women Sky Blue Deo
40142,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Core Green T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/40142.jpg,Casual | Gini and Jony Boys Core Green T-shirt
9008,Women,Accessories,Bags,Handbags,Multi,Winter,2015,Casual,Murcia Women Checked Purse Multi Handbags,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9008.jpg,Casual | Murcia Women Checked Purse Multi Handbags
30235,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Numero Uno Men Brown Flip Flops,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30235.jpg,Casual | Numero Uno Men Brown Flip Flops
27282,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Mother Earth Women Blue Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27282.jpg,Ethnic | Mother Earth Women Blue Kurta
12165,Women,Apparel,Topwear,Dupatta,Navy Blue,Fall,2011,Ethnic,Aurelia Women Voile Navy Blue Dupatta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12165.jpg,Ethnic | Aurelia Women Voile Navy Blue Dupatta
26350,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8471,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/26350.jpg,Casual | DKNY Women White Dial Watch NY8471
3532,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's Hard Work Never Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3532.jpg,Casual | Myntra Women's Hard Work Never Black T-shirt
42615,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/42615.jpg,Casual | Estelle Women Earrings & Pendant Set
9834,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Little Miss Women Printed Blue T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9834.jpg,Casual | Little Miss Women Printed Blue T-shirt
17417,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A416,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17417.jpg,Casual | CASIO ENTICER Men Black Dial Analogue Watch A416
47367,Women,Accessories,Bags,Handbags,Olive,Summer,2012,Casual,Baggit Women Olive Green Handbag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47367.jpg,Casual | Baggit Women Olive Green Handbag
6040,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Applique Grey T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/6040.jpg,Casual | UCB Men's Applique Grey T-shirt
12959,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12959.jpg,Sports | ADIDAS Men Sports Black Sports Shoes
7192,Women,Apparel,Bottomwear,Jeans,Brown,Fall,2011,Casual,Jealous 21 Women Brown Jeggings,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7192.jpg,Casual | Jealous 21 Women Brown Jeggings
51202,Women,Apparel,Innerwear,Bra,Skin,Summer,2017,Casual,Enamor Women Skin Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51202.jpg,Casual | Enamor Women Skin Bra
29318,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/29318.jpg,Casual | ADIDAS Unisex Black Backpack
34635,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lotto Men XD III Black Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34635.jpg,Casual | Lotto Men XD III Black Shoes
23682,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Red Tape Men Black Casual Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/23682.jpg,Casual | Red Tape Men Black Casual Shoes
9894,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Indian Terrain Men Sid Black Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/9894.jpg,Formal | Indian Terrain Men Sid Black Trousers
8946,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Indigo Nation Men ID Printed Beige Trousers,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8946.jpg,Casual | Indigo Nation Men ID Printed Beige Trousers
22750,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22750.jpg,Ethnic | BIBA Women Printed White Kurta
7132,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Urban Yoga Women's Green T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7132.jpg,Casual | Urban Yoga Women's Green T-shirt
46215,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012,Sports,ADIDAS Men Orange Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46215.jpg,Sports | ADIDAS Men Orange Sports Shoes
27222,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012,Casual,Doodle Kids Girl  Pink Capris,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27222.jpg,Casual | Doodle Kids Girl  Pink Capris
30295,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Planet Off White T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/30295.jpg,Casual | Myntra Men Planet Off White T-shirt
3592,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Converse Men's All Star Canvas Ox Navy Blue Shoe,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/3592.jpg,Casual | Converse Men's All Star Canvas Ox Navy Blue Shoe
25575,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Surveillance White Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25575.jpg,Sports | Fila Men Surveillance White Shoes
56087,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Colorbar Star Shine Lip Gloss 05,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/56087.jpg,Casual | Colorbar Star Shine Lip Gloss 05
11740,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Lee Men Stripes Grey T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11740.jpg,Casual | Lee Men Stripes Grey T-shirt
41030,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Nautica Men Silver Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41030.jpg,Casual | Nautica Men Silver Dial Watch
58921,Men,Accessories,Accessories,Accessory Gift Set,Multi,Summer,2012,Casual,Hakashi Men Combo pack Tie+Cufflink+Pocket square,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/58921.jpg,Casual | Hakashi Men Combo pack Tie+Cufflink+Pocket square
33410,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,Baggit Women Jewel Baby Purple Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33410.jpg,Casual | Baggit Women Jewel Baby Purple Wallet
10692,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Doodle Boy Casual Red Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/10692.jpg,Casual | Doodle Boy Casual Red Tshirts
57155,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Pink Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57155.jpg,Casual | Elle Women Pink Top
52427,Women,Apparel,Loungewear and Nightwear,Nightdress,Cream,Winter,2015,Casual,Red Rose Cream Nightdress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/52427.jpg,Casual | Red Rose Cream Nightdress
20007,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Men White Printed T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20007.jpg,Casual | United Colors of Benetton Men White Printed T-shirt
57969,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic,Prafful Women Black & Grren Sari,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57969.jpg,Ethnic | Prafful Women Black & Grren Sari
5665,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011,Casual,ADIDAS Men's Slide Grey Orange Flip Flop,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5665.jpg,Casual | ADIDAS Men's Slide Grey Orange Flip Flop
39318,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Red T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/39318.jpg,Casual | Gini and Jony Boys Red T-shirt
25747,Men,Accessories,Belts,Belts,Black,Winter,2015,Casual,Lino Perros Men Leather Black Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25747.jpg,Casual | Lino Perros Men Leather Black Belt
11572,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11572.jpg,Ethnic | W Women Printed White Kurtas
57367,Women,Apparel,Innerwear,Briefs,Peach,Summer,2017,Casual,Amante Women Peach-Coloured Briefs PCLR02,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57367.jpg,Casual | Amante Women Peach-Coloured Briefs PCLR02
24695,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Lotto Men Hermes Black Sandals,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/24695.jpg,Casual | Lotto Men Hermes Black Sandals
33622,Women,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Lino Perros Women Black Wallet,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33622.jpg,Casual | Lino Perros Women Black Wallet
36350,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36350.jpg,Formal | Reid & Taylor Men Black Tie
4585,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Solid Backpack,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/4585.jpg,Casual | Wildcraft Unisex Black Solid Backpack
37282,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Prima Donna T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/37282.jpg,Casual | Tantra Women Purple Prima Donna T-shirt
5457,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011,Sports,Nike Men's Perfect Navy Blue Track Pant,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/5457.jpg,Sports | Nike Men's Perfect Navy Blue Track Pant
44770,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Skid Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/44770.jpg,Casual | Globalite Men Black Skid Shoes
14000,Men,Apparel,Topwear,Jackets,Blue,Fall,2011,Sports,Nike Men Printed Blue Jackets,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/14000.jpg,Sports | Nike Men Printed Blue Jackets
20235,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Wrangler Women Baroque Black T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/20235.jpg,Casual | Wrangler Women Baroque Black T-shirt
28058,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016,Casual,Jockey ELANCE Men Pack Of 2 Grey Briefs 1010,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/28058.jpg,Casual | Jockey ELANCE Men Pack Of 2 Grey Briefs 1010
48981,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/48981.jpg,Casual | Lucera Women Silver Ring
17685,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Assorted Multi Heels,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/17685.jpg,Casual | Catwalk Women Assorted Multi Heels
7300,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Free Authority Men's Abstract Mix Red T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7300.jpg,Casual | Free Authority Men's Abstract Mix Red T-shirt
46027,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016,Casual,Estelle Women Gold Pendant with Chain,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46027.jpg,Casual | Estelle Women Gold Pendant with Chain
16757,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Spice Art Women Beaded Bow Black Clutch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16757.jpg,Casual | Spice Art Women Beaded Bow Black Clutch
31949,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Zoom Vomero White Sports Shoes,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31949.jpg,Sports | Nike Men Zoom Vomero White Sports Shoes
51090,Women,Free Items,Free Gifts,Free Gifts,Red,Summer,2012,Ethnic,Satya Paul Red & Grey Saree,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/51090.jpg,Ethnic | Satya Paul Red & Grey Saree
22562,Women,Accessories,Bags,Handbags,Tan,Winter,2015,Casual,Lino Perros Tan Women Casual Sling Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/22562.jpg,Casual | Lino Perros Tan Women Casual Sling Bag
43555,Women,Accessories,Socks,Socks,Cream,Summer,2012,Casual,Puma Women Cream Socks,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43555.jpg,Casual | Puma Women Cream Socks
2672,Women,Accessories,Bags,Handbags,Red,Winter,2015,Ethnic,Murcia Women Ethnic Hand Bag,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/2672.jpg,Ethnic | Murcia Women Ethnic Hand Bag
27010,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Capris,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/27010.jpg,Casual | Jealous 21 Women Washed Light Blue Capris
13225,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/13225.jpg,Casual | Palm Tree Kids Boys Printed Blue Sweatshirts
55430,Women,Personal Care,Lips,Lipstick,Peach,Spring,2017,Casual,Revlon Honey Colorburst Lipstick 097,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55430.jpg,Casual | Revlon Honey Colorburst Lipstick 097
8348,Boys,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Doodle Boy's Little Monsters Rocking Rust Kidswear,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/8348.jpg,Casual | Doodle Boy's Little Monsters Rocking Rust Kidswear
31175,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Gini and Jony Girls Purple Top,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/31175.jpg,Casual | Gini and Jony Girls Purple Top
57703,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017,,Lotus Herbals Cocomoist Moisturising Lotion,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/57703.jpg,nan | Lotus Herbals Cocomoist Moisturising Lotion
33246,Men,Apparel,Topwear,Shirts,Lavender,Spring,2013,Formal,Arrow Men Lavender Unstainable Slim Fit Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/33246.jpg,Formal | Arrow Men Lavender Unstainable Slim Fit Shirt
41666,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,Mark Taylor Men Brown Striped Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/41666.jpg,Formal | Mark Taylor Men Brown Striped Shirt
32394,Women,Apparel,Topwear,Shirts,Lavender,Summer,2012,Formal,Arrow Woman Lavender Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/32394.jpg,Formal | Arrow Woman Lavender Shirt
25323,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Edifice Men Analog Watch EF-130D-1A2VDF(ED417),/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/25323.jpg,Casual | Casio Edifice Men Analog Watch EF-130D-1A2VDF(ED417)
11116,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Indigo Nation Men Solid Grey Shirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/11116.jpg,Formal | Indigo Nation Men Solid Grey Shirts
21783,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Fossil Men Pierce Black Belt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/21783.jpg,Casual | Fossil Men Pierce Black Belt
59699,Women,Apparel,Innerwear,Bra,Black,Summer,2012,Casual,Avirate Black Bra,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/59699.jpg,Casual | Avirate Black Bra
36734,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Spykar Women Cult White T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/36734.jpg,Casual | Spykar Women Cult White T-shirt
55868,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Fushia Fix 2 Nail Lacquer 84,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55868.jpg,Casual | Colorbar Fushia Fix 2 Nail Lacquer 84
7764,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Inkfruit Men's Night Rider Black Yellow Orange T-shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/7764.jpg,Casual | Inkfruit Men's Night Rider Black Yellow Orange T-shirt
46443,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Timex Men Blue Dial Watch,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/46443.jpg,Casual | Timex Men Blue Dial Watch
16333,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Peter England Men Stripes Black Shirt,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/16333.jpg,Formal | Peter England Men Stripes Black Shirt
50526,Men,Apparel,Innerwear,Briefs,Grey,Winter,2016,Casual,Chromozome Men Pack of 2 Briefs,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/50526.jpg,Casual | Chromozome Men Pack of 2 Briefs
47591,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Portia Women Black Flats,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/47591.jpg,Casual | Portia Women Black Flats
34063,Girls,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Gini and Jony Girls Printed Pink Dress,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/34063.jpg,Casual | Gini and Jony Girls Printed Pink Dress
55054,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,,Lakme Enrich Satins Lipstick 132,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/55054.jpg,nan | Lakme Enrich Satins Lipstick 132
12793,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Nike Women Blue Grafitti Maroon Tshirts,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/12793.jpg,Casual | Nike Women Blue Grafitti Maroon Tshirts
43131,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,David Beckham Men Instinct Perfume,/kaggle/input/fashion-product-images-dataset/fashion-dataset/images/43131.jpg,Casual | David Beckham Men Instinct Perfume
